id_str,full_text,Netral
1.74E+18,"Catat ya.!  Mulai besok gw akan RT dan dukung siapapun calek Demokrat yang melintas di TL gw.  Sudah jelas 9thn oposisi, menolak Omnibus Law dan menolak UU Kesehatan yang dulu kalian puja-puji.  Jan karena Pilpres kedengkian kalian merusak akal sehat.  Salam🙏🏿 https://t.co/7RfKGdUsto",Negatif
1.74E+18,"Halo pak @aniesbaswedan @cakimiNOW dan tim @tomlembong @imanlagi .. bikin dong desak anies edisi khusus untuk pet lover, banyak bgt lho kebutuhan kita. Dari peraturan/UU ttg penyiksaan hewan peliharaan, fasilitas kesehatan, konservasi/pelestarian, dst. Pgn tau dong programnya https://t.co/gtgjdHI2a6",Positif
1.74E+18,"Nanti malam di Twitter space jam 9:15 malam WIB, kita akan juga membahas isu konstitusionalitas UU Kesehatan baru dan berbagai topik lain yang penting terkait kesehatan dan kedaulatan rakyat. https://t.co/KdPkWBcScE",Positif
1.74E+18,"@papaverines Omnibus cipta kerja dan omnibus uu kesehatan pdhal banyak yg nolak tp d ketok palu, trus pelanggaran konstitusi  Kira² kl menang periode depan ada pemilu lg ga ya? Kan aturan bs d ubah semau²nya, rakyat protes d skip aja",Positif
1.74E+18,"@putrape179 @geloraco sejauh saya belajar pelajaran pkn bang (btw saya lulusan kesehatan), untuk keputusan MK menurut saya tidak fair sih tanpa melibatkan Legislatif seperti DPR DPD, wong sesederhana UU aja harus mendapatkan persetujuan DPR.",Negatif
1.74E+18,"Nanti malam di Twitter space @dokter_kampung, jam 9:15 WIB. Kita juga akan membahas isu konstitusionalitas UU Kesehatan baru dan berbagai topik lain yang penting untuk pemilu",Positif
1.74E+18,"@berlianidris @PerkasaHabsyah Titip pertanyaan buat ketiganya ttg pasal 4 Ayat (2) UU Kesehatan baru mencabut semua hak dasar medis, seperti informed consent, jika ada KLB.  mencabut SEMUA HAK DASAR MEDIS"". Gmn tanggapan mrk""",Positif
1.74E+18,Organisasi yang dukung uu kesehatan kemarin ada juga dok?,Netral
1.74E+18,@rachlannashidik Tapi nyatanya saat di konversi itu anies kalah. Dan menjadi perebutan anas urbaningrum. Bukankah anas urbaningrum yang menggagalkan usaha gusdur untuk nyapres dalam turanan uu kpu ya. Masalah kesehatan. Tolong di klarifikasinya bang,Netral
1.74E+18,"Maaf Bang Zen dan kawan2 ada kurang akurat informasi. Konteksnya saya bicara, proses politik tdk normal, elit politik berkompromi. 1. Perubahan aturan kesehatan, jelang pemilu 2004  2. Ijazah S1 emang belum jadi UU, tapi suara utk S1 sgt kuat, lalu berubah jd SMA. 2009 muncul lg.",Positif
1.74E+18,"Nangisin omnibus law, nangisin tuh ciptakerja, ruu kesehatan, ruu kpk, dll. Ini nangisin capres yg udah punya uang banyak sampe 7 keturunannya masih aman. Lah itu uu merugikan ortu lu, sodara lu, bahkan masa depan lu kaga lu tangisin. Goblok.",Netral
1.74E+18,"Wah, menarik nih, pengen liat tanggapan mereka srmua tentang UU Kesehatan yg baru yg dinilah bermasalah sm banyak organisasi profesi kesehatan",Positif
1.75E+18,@meenagerie Penerapan Undang undang Kesehatan menciptakan landasan bagi upaya pencegahan dan pengendalian penyakit tropis #UndangUndang,Netral
1.75E+18,@meenagerie Undang undang ini diharapkan membuka peluang investasi di sektor kesehatan #TegakkanHukum,Negatif
1.75E+18,@just_in_caries Undang undang Kesehatan mendukung upaya pengendalian penyakit menular yang dapat dicegah melalui vaksinasi #KPKRI,Netral
1.75E+18,@just_in_caries Undang undang Kesehatan berupaya memastikan adanya regulasi yang jelas terkait penggunaan teknologi medis #UndangUndang,Positif
1.75E+18,@manusiagabersa1 Undang undang Kesehatan mendukung upaya pengembangan pelayanan kesehatan keluarga dan komunitas #UndangUndang,Netral
1.75E+18,Pemerintah melalui Kementerian Kesehatan (Kemenkes) tengah merancang draf atau Rancangan Peraturan Pemerintah turunan Undang-Undang (UU) Nomor 17 Tahu https://t.co/NtFyUo9mEc,Netral
1.75E+18,@_MasWis padahal dalam undang undang sudah jelas kesehatan dan pendidikan adalah salah satu hak bagi warga negara nya,Positif
1.75E+18,"pada Dinas Kesehatan Kab. Minahasa Selatan T. A. 2021 atas nama Terdakwa FFM dengan agenda Pemeriksaan Terdakwa.  Terdakwa didakwakan melanggar Pasal 2 ayat (1), Pasal 3 jo Pasal 18 Undang-Undang Nomor 31 Tahun 1999 tentang Pemberantasan Tindak Pidana Korupsi sebagaimana telah",Netral
1.75E+18,Melalui kegiatan kali ini Lapas Perempuan Gorontalo juga memenuhi hak kesehatan bagi Narapidana dan Tahanan dalam memperoleh pelayanan kesehatan yang layak sesuai Undang-undang Nomor 22 Tahun 2022 tentang Pemasyarakatan.  Kemenkumham Gorontalo Lapas Perempuan Gorontalo https://t.co/h59RutIRMr,Netral
1.75E+18,"Semoga suatu saat ada yg menggugat Undang Undang bahwa BPJS Kesehatan berlaku seumur hidup, kasihan masyarakat yg tidak bisa membayar pak , dan tidak semua diakomodir BPJS NON PBI ( penerima bantuan iuran) @Yusrilihza_Mhd @hotmanParis @OmbudsmanRI137",Negatif
1.75E+18,@believenalendra @Rezasyariatii @liputan6dotcom Karena bpjs diwajibkan oleh negara dan ada undang-undang. Jadi hasil dari iuran pun jumlahnya sangat banyak.Peran negara tidak penuh kalo dana cover kesehatan peserta bpjs bisa dicover dari iuran saja. Idealnya semua peserta bpjs gratis.. Mengacu dari undang-undang,Positif
1.75E+18,"@VirtuaWildness Sebenarnya hampir semua masyarakat tidak mau di vaksin tapi apa daya kepala masyarakat di todong dengan undang undang kesehatan ""kalau tidak mau di vaksin ..""",Netral
1.75E+18,"SobatQ, semua hewan dan produk hewan yang akan dibawa masuk ke Indonesia harus dilengkapi dokumen kesehatan dari negara asal, jika tidak lengkap tentunya petugas karantina akan melakukan tindakan karantina sesuai dengan undang-undang. https://t.co/VsaaRyme4j",Netral
1.75E+18,@ragheeell Melalui Undang undang Kesehatan pemerintah berkomitmen melindungi dan meningkatkan kesehatan warga negara #UndangUndang,Netral
1.75E+18,@ragheeell Undang undang Kesehatan mendorong peningkatan kapasitas tenaga kesehatan dalam penanganan gawat darurat #TegakkanHukum,Netral
1.75E+18,@manusiagabersa1 Dalam Undang undang Kesehatan diatur hak hak pasien untuk memperoleh informasi yang jelas tentang pengobatan #UndangUndang,Positif
1.75E+18,@manusiagabersa1 Undang undang Kesehatan mendukung upaya promosi kesehatan mental di tempat kerja #TegakkanHukum,Negatif
1.75E+18,"@bee3coool @denismalhotra Bukan gitu, jadi hal yang menyangkut kondisi kesehatan pasien aka rekam medis memang sudah diatur di undang undang kalau itu memang sifatnya rahasia. Hanya bs dibuka dengan kasus tertentu seperti permintaan kepolisian untuk kepentingan hukum dsb, jadi bukan untuk konsumsi publik",Positif
1.75E+18,quiz 25 soal blok kesehatan lingkungan (lebih ke undang undang nya sih)😭🙏🏻   https://t.co/RtqHX7YxF8,Positif
1.75E+18,@OposisiLieur Dalam Undang undang Kesehatan diatur tentang hak pasien untuk mendapatkan informasi mengenai riwayat medis mereka #KPKRI,Positif
1.75E+18,"@Gunawan53722139 @psi_id Layanan Kesehatan Gratis itu sebenarnya sudah dijamin oleh Undang-Undang Dasar NRI Tahun 1945 Pasal 28 H ayat (1) bahwa setiap orang berhak hidup sejahtera lahir dan batin, bertempat tinggal, dan mendapatkan lingkungan hidup yang baik dan sehat serta berhak memperoleh pelayanan…",Positif
1.75E+18,"Lalu, pelaku serta pengedar obat-obatan terlarang tersebut akan dijerat dengan Pasal 196 juncto Pasal 98 ayat 2 subsider Pasal 197 juncto Pasal 106 Undang-Undang Nomor 36 Tahun 2009 tentang Kesehatan dengan ancaman hukuman penjara paling lama 15 tahun penjara.",Negatif
1.75E+18,"Soal Revisi Undang-Undang Kesehatan, Anies Baswedan Sebut 4 Hal Ini.  Bila empat hal itu dikoreksi, mk pembicaraan spektrumnya sudah luas. Dari mulai kebijakan-kebijakan yang sektoral, mikro, sampai yang makro.  https://t.co/oEwyDHHUBc @124hmahHastuti1 @PutraErlangga95 @hipohan",Netral
1.75E+18,@Mhdsiam5 Undang undang Kesehatan mendukung upaya perlindungan terhadap hak hak pekerja di sektor kesehatan mental #U,Negatif
1.75E+18,"LRC-KJHAM melakukan Pendampingan Pengobatan Kesehatan Jiwa di RSJ Amino Gondohutomo Semarang. Didalam Undang-Undang No 12 Tahun 2022 tentang Tindak Pidana Kekerasan Seksual Pasal 66 ayat 1 Korban berhak atas Penanganan, Pelindungan, dan Pemulihan sejak terjadinya Tindak Pidana https://t.co/aeZFx0BCOz""",Netral
1.75E+18,"masih banyak bgt yang percaya dan patuh dengan apa kata kiayi, apa kata ini, itu, ketimbang Undang-Undang dan tenaga kesehatan",Positif
1.75E+18,@BabehAldoAje135 @PKSejahtera Tukang bentuk undang-undang kok bicara kesehatan? makin curiga jika ada undang-undang lain yang mau disahkan!!!,Negatif
1.75E+18,"Melaksanakan patrol dialogis serta memberikan himbauan terhadap nelayan dan pedagang Ikan di TPI Puger, agar tidak memakai bahan pengawet yang berbahaya bagi kesehatan (formalin) dan tidak memperjualbelikan ikan yang dilindungi oleh undang - undang. https://t.co/ipVmJlPZyQ",Netral
1.75E+18,@manusiagabersa1 Penerapan Undang undang Kesehatan menciptakan landasan bagi peningkatan pelayanan kesehatan di daerah perbatasan #TegakkanHukum,Netral
1.75E+18,"Materi yang diberikaan tentang Pemberian Pengertian Perbedaan Ancaman Hukuman antara Undang - undang Kesehatan dan Narkotika,"" ungkapnya.  Kemenkumham Jabar R. Andika Dwi Prasetya""",Netral
1.75E+18,Kepala Lapas Kelas IIB Indramayu mengungkapkan bahwa materi yang disampaikan dalam kegiatan tersebut adalah tentang Undang-Undang Kesehatan dan Narkotika.  Kemenkumham Jabar R. Andika Dwi Prasetya,Netral
1.75E+18,"Melalui Peraturan Pemerintah (PP) turunan Undang-undang (UU) No 17/2023 tentang Kesehatan nantinya pemerintah akan mengatur sejumlah ketentuan produksi dan impor produk tembakau dan rokok elektrik, pengendalian pelarangan, ketentuan dan larangan iklan dan sponsorship,",Netral
1.75E+18,@manusiagabersa1 Penerapan Undang undang Kesehatan menciptakan landasan bagi upaya promosi kesehatan reproduksi #KPKRI,Netral
1.75E+18,"Perlindungan Pekerja, Prancis memiliki undang-undang pekerja yang kuat. Hak-hak pekerja meliputi perlindungan terhadap pemutusan hubungan kerja, jaminan kesejahteraan, dan akses ke layanan kesehatan.",Positif
1.75E+18,"@MomoPurnama @SoeryaR @zZulfan Topik diskusi Ning marngop    Berbagi virus meningkatkan imunitas. Berdaya juang tangguh dan patuh terhadap undang undang""    Ning CUK wae sore topik e  ""Main PS bal2  meningkatkan imunitas dan kesehatan mental""   Iki contoh mau bengi https://t.co/wsO8rFOhRU""",Positif
1.75E+18,Ketua Komisi IX DPR RI Emanuel Melkiades Laka Lena menegaskan bahwa penyusunan Rancangan Undang-Undang Kesehatan telah melibatkan partisipasi publik. https://t.co/eSMgo0DOf9,Netral
1.75E+18,"dalam pembuatan regulasi khususnya Undang-Undang bagi penjaminan keselamatan pasien dan kesehatan masyarakat.  Pantau rangkaian persidangannya di laman https://t.co/USfsGrRy9K, #Courtizen! 😉 (4/4)  #MengawalKonstitusi #salaMKonstitusi #MKRI #UUKesehatan",Netral
1.75E+18,@magnavocee Saya mau komen... Ternyata ada yang sepemikiran. Gunanya staff ahli naon yak.. Klo cuman ngurusin bagaiman undang undang itu gimana cara peran dpr dan sebagainya keknya pelatihan cukup... Klo misal undang undang persoalan nya soal kesehatan trs isinya.Oh S. H s nya itu sehat,Netral
1.75E+18,@RebeldeFC29 Penerapan Undang undang Kesehatan memastikan adanya kerjasama antara sektor publik dan swasta dalam penyediaan layanan kesehatan #UndangUndang,Netral
1.75E+18,@wiliamortano @OposisiLieur Undang undang Kesehatan berupaya memastikan adanya regulasi yang mendukung pengendalian iklan produk farmasi #TegakkanHukum,Netral
1.75E+18,Semoga Undang-Undang Tenaga Kesehatan Nomor 17 Tahun 2023 direvisi biar S1 farmasi juga bisa dpt str (lagi) @KemenkesRI,Netral
1.74E+18,"Landasan hukum pelarangan topeng monyet ada di Kitab Undang-undang Hukum Pidana (KUHP) pasal 302 , yakni aturan tentang tindakan penyiksaan hewan. Ada juga aturan dalam Undang-Undang Nomor 41 Tahun 2014  tentang Peternakan dan Kesehatan, pasal 66 ayat (2).",Negatif
1.74E+18,"@aniesbaswedan saya Apoteker, dan kemarin bapak hanya mengulas sekilas saja mengenai Undang Undang Kefarmasian. Beda lho pak undang-undang kesehatan dan kefarmasian.",Netral
1.74E+18,@ragheeell Undang undang Kesehatan mendorong adanya akses yang lebih mudah terhadap layanan kesehatan yang berkualitas #TegakkanHukum,Netral
1.74E+18,@ragheeell Melalui Undang undang Kesehatan pemerintah mengupayakan adanya program pengendalian infeksi nosokomial di,Netral
1.74E+18,"Ia menjelaskan jika pengendalian tembakau dalam Rancangan Peraturan Pemerintah Undang-Undang Kesehatan tak kuat, maka dikhawatirkan menimbulkan genosida terselubung terhadap generasi muda bangsa. Nantinya, generasi muda bisa menjadi generasi yang sakit-sakitan. #rokokabnormal",Negatif
1.74E+18,"Berdasarkan Pasal 158 Undang - Undang No. 17 Tahun 2023 tentang Kesehatan memastikan bahwa tindakan bedah harus dilakukan sesuai dengan norma agama, norma sosial budaya, norma kesusilaan, dan etika profesi. Selain itu, kadaver juga dilarang untuk dipotret.",Positif
1.74E+18,"Kemudian, diperbarui dengan diterbitkannya Undang-Undang Nomor 17 Tahun 2023 tentang Kesehatan, pada Pasal 131 ayat (2) huruf d yang berbunyi, “pendidikan dan penelitian yang menunjang kegiatan pelayanan transplantasi organ dan/ atau jaringan tubuh”.",Netral
1.74E+18,"Penggunaan kadaver diatur dalam Undang - Undang Nomor 36 Tahun 2009, tentang Kesehatan Bagian Kedelapan Belas Bedah Mayat pada Pasal 120 ayat (1) (con..)",Netral
1.74E+18,@Mhdsiam5 Penerapan Undang undang Kesehatan menciptakan landasan bagi pengendalian peredaran obat obatan ilegal #UndangUndang,Negatif
1.74E+18,@manusiagabersa1 Penerapan Undang undang Kesehatan berupaya memastikan adanya kebijakan yang mendukung ketersediaan obat yang terjangkau #KPKRI,Netral
1.74E+18,"min @hrdbacot ijin tanya, maaf karena sepenuhnya gk ngerti perihal BPJSTK dan kesehatan. Klo biaya itu dipotong dari gaji pegawai, tentunya itu bukan termasuk benefit dari kantor. Klo di undang undang, penyedia kerja wajib mendaftarkan pegawainya aja atau membayarkannya juga?",Negatif
1.74E+18,"Para terduga pelaku akan dikenakan Undang-Undang No.41 Tahun 2014 tentang Peternakan dan Kesehatan Hewan. Para terduga pelaku juga akan disangkakan Pasal 204 KUHP tentang menjual, menawarkan, menyerahkan atau membagikan barang yang diketahui membahayakan nyawa atau kesehatan…",Negatif
1.74E+18,Seharusnya beban (karena) pandemi ini menjadi tanggung jawab pemerintah yang merupakan amanat dari undang-undang yang menjamin kesehatan untuk rakyat https://t.co/vchdZl3lVd,Netral
1.74E+18,"Masyarakat Polda Jateng, Kombes Pol Iskandar Fitriana Sutisna, mengatakan bahwa pengangkutan hewan tersebut melanggar Undang-Undang Kesehatan Hewan. Pelaku akan dijerat Pasal 40 ayat (2) UU Kesehatan Hewan dengan ancaman hukuman penjara",Netral
1.74E+18,"@Maaya31344984 @FOODFESS2 ada Pasal 1 angka 1 Undang-Undang Nomor 18 Tahun 2012 tentang Pangan, ada Undang-Undang  Nomor 41 Tahun 2014 tentang Perubahan atas Undang-Undang Nomor 18 Tahun  2009 tentang Peternakan dan Kesehatan Hewan (“UU 41/2014”) mengatur definisi ternak. Dan perda dan UU lain gugel noh.",Negatif
1.74E+18,"Muara beliti - Pelayanan Kesehatan merupakan salah satu hak yang wajib diberikan kepada Warga Binaan Pemasyarakatan (WBP) selama mereka menjalani masa pidananya. Hal ini telah diamanatkan dalam Undang-Undang nomor 22 Tahun 2022 tentang Pemasyarakatan yang tercantum dalam Bab II,",Negatif
1.74E+18,@rich_douma @oanyeowang @BNGPY beneran nih lu jawab dgn nanya orang waras mana kasian sama pelaku kriminal perkara makanan? even di undang-undang diatur kalo napi berhak dapet kesehatan dan makanan yang layak. jadi menurut lu undang-undang dan pp yang ngatur soal makanan napi itu aneh? siap yang paling ga aneh,Positif
1.74E+18,Walah lupa tugas undang-undang kesehatan sama manajemen apotek lupa kerjain saking fokus sama PKL sama proposal,Netral
1.74E+18,"Pastikan Pemenuhan Hak Makanan bagi Warga Binaan sesuai Amanat dalam Undang-Undang Nomor 22 Tahun 2022 tentang Pemasyarakatan Pasal 9 Poin d berbunyi :Narapidana juga berhak mendapatkan pelayanan kesehatan dan makanan yang layak sesuai dengan kebutuhan gizi"" https://t.co/RLw60ci9TL""",Positif
1.74E+18,@DewaPolitik45 Melalui Undang undang Kesehatan pemerintah mendorong pengembangan sistem pemberian izin dan regulasi kesehatan #UndangUn,Netral
1.74E+18,Menteri Pertanian (Mentan) Andi Amran Sulaiman memerintahkan jajarannya untuk mempercepat revisi Undang Undang (UU) Peternakan dan Kesehatan Hewan beserta turunannya.  Simak berita selengkapnya dengan klik link dibio. https://t.co/TLFKE4Rney  #panennews https://t.co/tDf0rUjSut,Positif
1.74E+18,@ragheeell Undang undang Kesehatan berupaya memastikan adanya pengawasan terhadap keamanan produk medis dan farmasi #UndangUndang,Netral
1.74E+18,@kanzenshori Dalam hal ini sanksi pidana kepada khusus subjek hukum tenaga kesehatan yang melakukan Malpractice medis (medical practice) berdasarkan Pasal 190 Ayat (1) Undang – Undang No. 36 tahun 2009 tentang kesehatan mengatur pidana pokok berupa penjara paling lama 2 (dua) tahun dan denda,Positif
1.74E+18,"PALEMBANG, https://t.co/vfu623Bg5J.ID- Undang-undang tersebut juga klasifikasi mengatur klasifikasi obat dan zat. UU 2 Tahun 2017 Kementerian Kesehatan diterbitkan tentang perubahan klasifikasi obat narkotika ...  https://t.co/5sWz3OhVPJ",Netral
1.74E+18,"RAN Kesehatan Lanjut Usia 2020-2024, Perpres No. 88/2021 tentang Strategi Nasional Kelanjutusiaan, serta Undang-Undang Kesehatan No 17/2023. Program kesehatan lanjut usia bertujuan meningkatkan kualitas hidup lansia agar sehat, mandiri,",Positif
1.74E+18,"“Tidak ada produksi yang bernilai nyawa!”  Setelah kejadian ini, ratusan pekerja dilaporkan melakukan protes pada Rabu (27/12/2023). Mereka mengancam melakukan aksi mogok kerja apabila tuntuntannya agar perusahaan mematuhi undang-undang kesehatan dan keselamatan kerja https://t.co/7n8ww0knKs",Netral
1.74E+18,"Namun tanaman Kratom saat ini belum ditetapkan undang-undang atau diatur dalam Peraturan Kementerian Kesehatan sebagai barang narkotika seperti jenis narkotika lainnya. Meski begitu, BNN Garut melakukan upaya pencegahan agar barang yang disinyalir mengandung narkotika itu tidak… https://t.co/W0rFDbVYbQ",Negatif
1.74E+18,"#SahabatPP, Ditjen PP menyelenggarakan rapat persiapan pengharmonisasian, pembulatan, dan pemantapan konsepsi Rancangan Peraturan Pemerintah tentang Pelaksanaan Undang-Undang Nomor 17 Tahun 2023 tentang Kesehatan. https://t.co/j0t46k0DKZ",Positif
1.74E+18,"karena setiap orang mempunyai hak dalam memperoleh pelayanan kesehatan yang aman, bermutu, dan terjangkau sesuai yang diamanatkan oleh Undang-Undang Kesehatan. @kumham_babel @LpPangkalpinang #KumhamBabel #HarunSulianto #LpPangkalpinang",Positif
1.74E+18,@DewaPolitik45 Undang undang Kesehatan berupaya memastikan adanya program vaksinasi yang merata untuk melindungi kesehatan masyarakat #T,Netral
1.74E+18,Undang-undang dibuat untuk melindungi mega proyek ini. APBN digunakan untuk mendanainya padahal pembangunan di Indonesia tidak merata. Pendidikan dan Kesehatan tidak pernah dipedulikan di rezim ini. Hutang negara menumpuk.,Netral
1.74E+18,"@blank0429 Iya lewat Undang-Undang tentang Kesehatan menjadi  Nomor 17 Tahun 2023 , aturan belanja wajib kesehatan atau mandatory spending 5% resmi dihapus. Aturan ini menegaskan bahwa anggaran kesehatan akan diatur sesuai dengan kebutuhan dalam negeri.",Netral
1.74E+18,@OposisiLieur Undang undang Kesehatan berupaya memastikan adanya program pengendalian penyakit menular melalui kampanye kesehatan #UndangUndang,Netral
1.74E+18,@mantriss Paling sedikit 20% APBN untuk pendidikan dan 5% APBN untuk kesehatan menurut undang-undang. Apa UUD mau diubah? Lantas bagaimana dengan UU Kesehatan? Oleng kita bosku,Negatif
1.74E+18,@ragheeell Dalam Undang undang Kesehatan diatur upaya pengendalian obat obatan dan produk kesehatan untuk memastikan keamanan #Und,Netral
1.74E+18,@OnangBlondho @aprizal1804 @convomfs Yakin gak ada larangan? Jelas2 dalam Undang-Undang Nomor 41 Tahun 2014 tentang Peternakan dan Kesehatan Hewan disebutkan kalau anjing bukan hewan ternak sehingga tak boleh dijadikan bahan pangan.,Netral
1.74E+18,"@TERClPTA @Little_secret9 @convomfs Yah marah marah ga jelas lagi 😅 padahal isi undang undang itu ga melarang makan anjing, cuman aturan kesehatan hewan dan cara berternak hewan untuk d konsumsi  Di tanya data malah marah marah, bilang orang lain dungu 😅 bercermin 😅",Negatif
